params: 94M total / 56M active | mode=joint lambda_pred=0.1
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
step  4180 | lm 6.146 | pred 1.087 | 19738 tok/s
step  4200 | lm 5.947 | pred 1.098 | 19741 tok/s
step  4220 | lm 5.836 | pred 1.086 | 19744 tok/s
step  4240 | lm 6.077 | pred 1.091 | 19746 tok/s
  eval step 4250: lm 6.274 pred 1.099 hit@k [h1: 0.886]
step  4260 | lm 5.710 | pred 1.079 | 19731 tok/s
step  4280 | lm 5.824 | pred 1.089 | 19734 tok/s
step  4300 | lm 6.336 | pred 1.099 | 19736 tok/s
step  4320 | lm 5.747 | pred 1.070 | 19738 tok/s
step  4340 | lm 6.096 | pred 1.086 | 19741 tok/s
step  4360 | lm 6.262 | pred 1.093 | 19743 tok/s
step  4380 | lm 6.034 | pred 1.095 | 19745 tok/s
step  4400 | lm 6.034 | pred 1.099 | 19747 tok/s
step  4420 | lm 6.181 | pred 1.092 | 19750 tok/s
step  4440 | lm 6.663 | pred 1.118 | 19751 tok/s
step  4460 | lm 5.857 | pred 1.078 | 19754 tok/s
step  4480 | lm 5.806 | pred 1.102 | 19756 tok/s
  eval step 4500: lm 6.049 pred 1.088 hit@k [h1: 0.890]
step  4500 | lm 5.858 | pred 1.089 | 19742 tok/s
step  4520 | lm 5.888 | pred 1.092 | 19744 tok/s
step  4540 | lm 5.996 | pred 1.097 | 19746 tok/s
step  4560 | lm 5.929 | pred 1.084 | 19749 tok/s
step  4580 | lm 6.118 | pred 1.092 | 19751 tok/s
step  4600 | lm 5.929 | pred 1.097 | 19753 tok/s
step  4620 | lm 5.816 | pred 1.096 | 19755 tok/s
step  4640 | lm 5.880 | pred 1.087 | 19757 tok/s
step  4660 | lm 5.794 | pred 1.095 | 19759 tok/s
step  4680 | lm 5.520 | pred 1.080 | 19761 tok/s
step  4700 | lm 6.805 | pred 1.127 | 19763 tok/s
step  4720 | lm 6.086 | pred 1.085 | 19764 tok/s
step  4740 | lm 6.061 | pred 1.087 | 19766 tok/s
  eval step 4750: lm 6.035 pred 1.092 hit@k [h1: 0.888]
step  4760 | lm 5.864 | pred 1.083 | 19753 tok/s
step  4780 | lm 5.573 | pred 1.072 | 19755 tok/s
step  4800 | lm 5.923 | pred 1.088 | 19757 tok/s
step  4820 | lm 5.829 | pred 1.080 | 19759 tok/s
step  4840 | lm 5.261 | pred 1.072 | 19761 tok/s
step  4860 | lm 5.912 | pred 1.090 | 19763 tok/s
step  4880 | lm 5.983 | pred 1.086 | 19765 tok/s
step  4900 | lm 6.061 | pred 1.094 | 19767 tok/s
step  4920 | lm 5.745 | pred 1.086 | 19769 tok/s
step  4940 | lm 5.784 | pred 1.086 | 19771 tok/s
step  4960 | lm 5.843 | pred 1.087 | 19773 tok/s
step  4980 | lm 6.560 | pred 1.086 | 19775 tok/s
  eval step 5000: lm 6.131 pred 1.093 hit@k [h1: 0.889]
step  5000 | lm 5.591 | pred 1.082 | 19762 tok/s
step  5020 | lm 6.748 | pred 1.126 | 19763 tok/s
step  5040 | lm 5.509 | pred 1.074 | 19763 tok/s
step  5060 | lm 5.974 | pred 1.086 | 19764 tok/s
step  5080 | lm 5.982 | pred 1.097 | 19767 tok/s
step  5100 | lm 6.489 | pred 1.079 | 19768 tok/s
step  5120 | lm 6.460 | pred 1.121 | 19770 tok/s
step  5140 | lm 6.201 | pred 1.095 | 19772 tok/s
step  5160 | lm 5.743 | pred 1.082 | 19774 tok/s
step  5180 | lm 6.115 | pred 1.099 | 19776 tok/s
step  5200 | lm 5.838 | pred 1.091 | 19778 tok/s
step  5220 | lm 6.060 | pred 1.081 | 19779 tok/s
step  5240 | lm 5.965 | pred 1.077 | 19781 tok/s
  eval step 5250: lm 5.810 pred 1.070 hit@k [h1: 0.896]
step  5260 | lm 5.947 | pred 1.091 | 19769 tok/s
step  5280 | lm 6.042 | pred 1.090 | 19770 tok/s
step  5300 | lm 6.230 | pred 1.083 | 19772 tok/s
step  5320 | lm 5.789 | pred 1.086 | 19772 tok/s
step  5340 | lm 6.208 | pred 1.093 | 19773 tok/s
step  5360 | lm 5.937 | pred 1.088 | 19774 tok/s
step  5380 | lm 6.868 | pred 1.124 | 19776 tok/s
step  5400 | lm 6.172 | pred 1.095 | 19778 tok/s
step  5420 | lm 5.930 | pred 1.099 | 19780 tok/s
step  5440 | lm 6.632 | pred 1.113 | 19782 tok/s
step  5460 | lm 6.062 | pred 1.098 | 19783 tok/s
step  5480 | lm 5.965 | pred 1.087 | 19785 tok/s
  eval step 5500: lm 5.835 pred 1.084 hit@k [h1: 0.892]
step  5500 | lm 5.435 | pred 1.080 | 19774 tok/s
step  5520 | lm 5.983 | pred 1.093 | 19776 tok/s
step  5540 | lm 5.721 | pred 1.077 | 19777 tok/s
step  5560 | lm 5.659 | pred 1.077 | 19779 tok/s
step  5580 | lm 5.544 | pred 1.072 | 19781 tok/s
step  5600 | lm 6.263 | pred 1.092 | 19782 tok/s
step  5620 | lm 5.641 | pred 1.071 | 19784 tok/s
step  5640 | lm 5.834 | pred 1.078 | 19786 tok/s
step  5660 | lm 5.772 | pred 1.085 | 19787 tok/s
step  5680 | lm 5.899 | pred 1.083 | 19789 tok/s
step  5700 | lm 5.627 | pred 1.071 | 19790 tok/s
step  5720 | lm 5.917 | pred 1.083 | 19790 tok/s
step  5740 | lm 6.011 | pred 1.083 | 19791 tok/s
  eval step 5750: lm 5.969 pred 1.085 hit@k [h1: 0.889]
step  5760 | lm 5.526 | pred 1.086 | 19780 tok/s
step  5780 | lm 6.190 | pred 1.087 | 19781 tok/s
step  5800 | lm 5.955 | pred 1.090 | 19783 tok/s
step  5820 | lm 6.144 | pred 1.088 | 19785 tok/s
step  5840 | lm 5.633 | pred 1.079 | 19786 tok/s
step  5860 | lm 5.695 | pred 1.080 | 19787 tok/s
step  5880 | lm 5.474 | pred 1.073 | 19789 tok/s
step  5900 | lm 5.904 | pred 1.083 | 19789 tok/s
step  5920 | lm 6.442 | pred 1.096 | 19791 tok/s
step  5940 | lm 6.339 | pred 1.108 | 19792 tok/s
step  5960 | lm 5.875 | pred 1.078 | 19794 tok/s
step  5980 | lm 5.693 | pred 1.087 | 19795 tok/s
  eval step 6000: lm 5.937 pred 1.084 hit@k [h1: 0.892]
saved ckpt_tierB_joint.pt
Fatal Python error: PyGILState_Release: thread state 0x7f95340036c0 must be current when releasing
Python runtime state: finalizing (tstate=0x0000000000a7f5b0)

Thread 0x00007f984da1f780 (most recent call first):
  <no Python frame>

Extension modules: numpy._core._multiarray_umath, numpy.linalg._umath_linalg, torch._C, torch._C._dynamo.autograd_compiler, torch._C._dynamo.eval_frame, torch._C._dynamo.guards, torch._C._dynamo.utils, torch._C._fft, torch._C._linalg, torch._C._nested, torch._C._nn, torch._C._sparse, torch._C._special, numpy.random._common, numpy.random.bit_generator, numpy.random._bounded_integers, numpy.random._pcg64, numpy.random._generator, numpy.random._mt19937, numpy.random._philox, numpy.random._sfc64, numpy.random.mtrand, pyarrow.lib, _cyutility, pandas._libs._cyutility, pandas._libs.tslibs.ccalendar, pandas._libs.tslibs.np_datetime, pandas._libs.tslibs.dtypes, pandas._libs.tslibs.base, pandas._libs.tslibs.nattype, pandas._libs.tslibs.timezones, pandas._libs.properties, pandas._libs.tslibs.fields, pandas._libs.tslibs.timedeltas, pandas._libs.tslibs.tzconversion, pandas._libs.tslibs.timestamps, pandas._libs.tslibs.offsets, pandas._libs.tslibs.strptime, pandas._libs.tslibs.parsing, pandas._libs.tslibs.conversion, pandas._libs.tslibs.period, pandas._libs.tslibs.vectorized, pandas._libs.ops_dispatch, pandas._libs.missing, pandas._libs.hashtable, pandas._libs.algos, pandas._libs.interval, pandas._libs.lib, pyarrow._compute, pandas._libs.ops, pandas._libs.hashing, pandas._libs.arrays, pandas._libs.tslib, pandas._libs.sparse, pandas._libs.internals, pandas._libs.indexing, pandas._libs.index, pandas._libs.writers, pandas._libs.join, pandas._libs.window.aggregations, pandas._libs.window.indexers, pandas._libs.reshape, pandas._libs.groupby, pandas._libs.json, pandas._libs.parsers, pandas._libs.testing, pyarrow._acero, pyarrow._fs, pyarrow._csv, pyarrow._json, pyarrow._substrait, pyarrow._dataset, pyarrow._dataset_orc, pyarrow._parquet, pyarrow._azurefs, pyarrow._hdfs, pyarrow._gcsfs, pyarrow._s3fs, pyarrow._parquet_encryption, pyarrow._dataset_parquet_encryption, pyarrow._dataset_parquet, yaml._yaml, charset_normalizer.md, charset_normalizer.cd, requests.packages.charset_normalizer.md, requests.packages.chardet.md, requests.packages.charset_normalizer.cd, requests.packages.chardet.cd, multidict._multidict, yarl._quoting_c, propcache._helpers_c, aiohttp._http_writer, aiohttp._http_parser, aiohttp._websocket.mask, aiohttp._websocket.reader_c, frozenlist._frozenlist, xxhash._xxhash, regex._regex (total: 98)
